id,barrio,cant_amb,cant_banos,sup_total,sup_cub,precio,tipo_prop
2ZUFW22SCVwNYNV+/liTfQ==,15,0.0,0.0,39.0,39.0,110000,7
T5VA8UFH0QCq7ax/y00iEA==,51,0.0,0.0,300.0,300.0,420000,7
TipoXNbUN0V7YWc47CkWdA==,43,0.0,0.0,65.0,65.0,68000,7
h/aYAvW1bmdI7y6A+jmpwA==,17,0.0,0.0,39.0,39.0,110000,7
ZNPkU24Zx+PKbUlzP1lmoA==,20,0.0,0.0,39.0,39.0,60000,7
bd5lhgenED7EDGqK+QU8DA==,9,1.0,1.0,25.0,25.0,85000,6
3I3f+3I9U9giA1td++/Xww==,32,1.0,1.0,28.0,27.0,95700,6
Eqvx54lRpCAsTaibxSRASw==,34,2.0,2.0,52.0,52.0,112500,2
tVWLt0vwIQIkU3H8jXaPkQ==,42,2.0,1.0,55.0,55.0,78000,2
fliSP/0UgOSyBPOiwW+H2g==,4,2.0,1.0,60.0,45.0,94000,2
/OQAq+xds5eOFV/yRACEyg==,48,2.0,2.0,52.0,52.0,112500,2
U+VYpm257FiSCK0allveKA==,12,2.0,1.0,47.0,40.0,154000,6
688W6caBkJSLlEpotqLVqg==,12,2.0,2.0,73.0,57.0,136000,6
epRStQSg1GVgqR73rtSvrg==,21,2.0,2.0,61.0,50.0,216700,6
D8H5E1McoZg7vav6aWjjUg==,21,2.0,1.0,56.0,49.0,175000,6
SB+KSVcRytvtbHMFn5pApw==,21,2.0,2.0,60.0,46.0,198000,6
ZCL+jE7HIrr0REJVcM9/6g==,21,1.0,1.0,45.0,39.0,143000,6
kdjkEiEbsyrck9ASm2b2bQ==,21,1.0,1.0,43.0,39.0,181000,6
eWgVmN5S/8Ub/pkJRoyMOA==,21,2.0,2.0,61.0,50.0,216700,6
9eAx8Ox6vrH/q7GF5QTCBw==,21,1.0,1.0,43.0,39.0,143000,6
Nnk5EzwGcbclUzGg5xmg6g==,21,1.0,1.0,45.0,39.0,147000,6
tgcyhGOCMEVYY6IsQpcRsw==,21,1.0,1.0,43.0,38.0,143000,6
wGvCW6/WwYRb0CGdQFMG7w==,21,2.0,1.0,51.0,46.0,178000,6
0nEjPUL68vwaryXa7XOmcg==,21,2.0,1.0,51.0,46.0,209000,6
p20N/q5kX4D8AfRMUW3Kyg==,1,2.0,1.0,66.0,58.0,190000,6
X+JyUvnFjq+zyIQunEDXsw==,1,2.0,2.0,48.0,44.0,185000,6
C0GTjuTTsv8Vv3I65m2eoA==,1,2.0,1.0,40.0,40.0,85000,6
+CaIZ7VPMjLwiuqGObXeYw==,1,2.0,1.0,42.0,35.0,100000,6
615yAHZxY9atQUvHoJXJ7Q==,1,2.0,1.0,48.0,44.0,179500,6
XAwEkSenaNqp+IUHBv4aKA==,50,2.0,1.0,47.0,44.0,159000,6
BheWQI83gNeX8CzIOuzV6A==,47,2.0,1.0,32.0,32.0,55000,6
929BwRzjKmcUyFJhJMPLrA==,8,2.0,1.0,35.0,35.0,105000,6
QmHa2byW9MU6CmCHGz0z4g==,8,2.0,1.0,53.0,46.0,285000,6
1Teucma1sl/fP8lYAXBznA==,8,1.0,1.0,54.0,34.0,159000,6
PKlKxCvLiBgVl0MtywQ8ew==,8,2.0,1.0,55.0,48.0,175000,6
ASNRXXSUpihVKCnDN+AQWw==,8,1.0,1.0,44.0,41.0,120000,6
kObG3Ga5L0YOHY3geNjNFQ==,8,2.0,1.0,45.0,42.0,158000,6
YjdBEzaVUbLCUgVxQ0E7Hw==,8,2.0,1.0,47.0,43.0,270000,6
qhmBcuk0yK06mXlR81pT2Q==,8,1.0,1.0,59.0,56.0,165000,6
3b7FxMkXOjrI+QneBb75xQ==,8,1.0,1.0,42.0,39.0,138000,6
2r6HrVjlfT5o8QPGOmHmjw==,8,2.0,2.0,78.0,72.0,279000,6
94R+psdFhfzLpa+eveUt0Q==,8,1.0,1.0,29.0,24.0,109900,6
FnTXi5Nqfvu3JPo6H5EOnw==,8,2.0,2.0,55.0,44.0,199800,6
D0F6iaCp42C0R+nt7lbP1g==,8,2.0,1.0,66.0,58.0,190000,6
ADuDwrjtmvkdr0UxPjz66g==,8,1.0,1.0,38.0,35.0,119000,6
JcYTaSPg5XHg1gXUwB5UMg==,8,1.0,1.0,44.0,41.0,120000,6
cwZMB/kL6VZaWdhJqv6n3g==,8,2.0,1.0,41.0,38.0,125000,6
AFQPeUHDr/nfHplXN5tR8g==,8,2.0,2.0,78.0,72.0,279000,6
hVvQ4dIrKDV0yE6TZP8bTQ==,8,2.0,1.0,37.0,33.0,100000,6
u9hnHonib2C0xy5CyC2uHQ==,8,2.0,1.0,60.0,56.0,215000,6
ESjoPovV6thT4ENlCOvoKQ==,8,2.0,1.0,46.0,44.0,159000,6
xnF5a03w1m1GeArN2Ndssw==,8,2.0,1.0,62.0,40.0,195000,6
Gk3eRYGKIs4Es6yursDnmQ==,8,1.0,1.0,39.0,35.0,129000,6
ZyrPes9BfdcWTH1DCx+x9w==,8,2.0,1.0,40.0,35.0,115000,6
/f1uF0CcgUAyX2rqRYTGhQ==,8,2.0,1.0,65.0,58.0,225000,6
JlySewoFyYcV+opC5Y5xIw==,8,1.0,1.0,41.0,38.0,125000,6
tfuOj0nz0LvqaG3N1mgh/g==,8,2.0,1.0,45.0,39.0,84000,6
+M/dIqSHPS4/Yq7ahv+IXA==,8,2.0,1.0,48.0,48.0,150000,6
i5S4nIUA4luBo78TN7fIbA==,6,1.0,1.0,131.0,102.0,316000,6
DKd8UkvEbS9QGj7jxjr0wA==,6,1.0,1.0,58.0,47.0,186000,6
+2V2eaoBwBq6mTO1poCRDQ==,9,2.0,2.0,54.0,44.0,305000,6
H69sW/HA000pl2B586O2Ow==,9,2.0,1.0,46.0,41.0,157000,6
hhJhcEFzptRrP1PFoeBOpg==,9,1.0,1.0,35.0,34.0,143000,6
OTKLFBwZZLzaEtq9elr0LQ==,9,2.0,2.0,55.0,44.0,199800,6
Yj8Akx3KDPbVplayEzt5pg==,9,2.0,1.0,100.0,46.0,155000,6
ILAzh41UCHvJSUDc+te1Ew==,9,2.0,2.0,58.0,51.0,210000,6
Tez0l3CLxjjpxhVxxp9VJA==,9,2.0,1.0,42.0,40.0,130000,6
GNSo6ayfjJmf/Sjsj39edA==,9,2.0,1.0,52.0,45.0,228000,6
oDw6N/PKA8aI+JxUvlASLQ==,9,1.4999999211786963,1.0,45.0,41.0,180000,6
muFRE95hkNLOa3qkubRNHg==,9,2.0,2.0,52.0,45.0,240000,6
JYVdGgwG+TFbdStCEajPxw==,9,2.0,1.0,47.0,44.0,159000,6
meX4mJyDwE39ADHnleMQiA==,2,2.0,1.0,40.0,40.0,220000,6
Y1wxzlU8Fg4H5gEh/hrlgg==,2,2.0,1.0,44.0,40.0,165000,6
TC/OWZKSYAyodAuWPp6aoQ==,2,1.0,1.0,36.0,36.0,120000,6
b504MhsknRQWhG5iHPxbLw==,2,2.0,1.0,47.0,47.0,190000,6
DvFLQA+JHIFIFAtXAzjN+Q==,2,2.0,1.0,55.0,51.0,200000,6
L3UMcvjR863q6oIHrsZLIA==,2,2.0,1.0,46.0,42.0,122000,6
TkwlIQ4kKgPIE1lpPALdiw==,2,2.0,1.0,42.0,39.0,145000,6
kJvtwn23QthLMG3IwNHUVw==,2,2.0,1.0,35.0,35.0,118000,6
Y0b5d+DzTAOjnrGiKjqDUw==,29,2.0,1.0,43.0,37.0,150000,6
Ojn4cAbYKjXcFlSvxtANxg==,13,2.0,1.0,49.0,49.0,92000,6
yyxwPIRa/1T3BGWVKX7ZJA==,13,2.0,1.0,47.0,42.0,110000,6
qWtwUFizoc7xVeU/kTgm+g==,22,2.0,1.0,34.0,34.0,95000,6
yjgPdRJkOeBXX27Zw0GFKQ==,22,2.0,1.0,54.0,54.0,105000,6
IDJxJYaHYTcnkS1H2Egblw==,22,2.0,1.0,47.0,43.0,175000,6
IvljglYm27i87a0zHL3mGA==,14,1.0,1.0,37.0,32.0,95000,6
Fe09p3VXi37QP/iUpGIK/g==,24,2.0,1.0,45.0,40.0,145000,6
7FQ0wQxNabJXrasjjSKyKw==,24,2.0,1.0,59.0,54.0,140000,6
t0SPoJLpZSNiXqLPhJ97ag==,24,1.0,1.0,40.0,40.0,149000,6
cPJkofAZIz4REUPbhnFgFQ==,24,1.0,1.0,36.0,31.0,83000,6
cfi2jfIcR87npQbcYUUjaw==,24,2.0,1.0,45.0,43.0,120000,6
dMnwRTe7e/MnYOBSdYSFyA==,24,2.0,1.0,47.0,42.0,139500,6
7Q58IjXRgNQWH7TupCcWXg==,24,2.0,2.0,86.0,56.0,167000,6
Z9RWCcLp73571OB9CjxVXw==,24,2.0,2.0,57.0,48.0,132000,6
/kmJpoKsqF+cXhSvud5jBQ==,30,1.0,1.0,37.0,32.0,98000,6
uzAb7eOgxqxtnTQfTDI4Mg==,30,1.0,1.0,49.0,49.0,143000,6
/F0z5ucYlWCFuSjLrcGuuw==,30,2.0,1.0,60.0,56.0,215000,6
k1zNAnabteit+v92vzJh8w==,30,1.0,1.0,37.0,32.0,95000,6
aI7HcvZeS8eyLdl2CTUlHQ==,3,1.0,1.0,59.0,56.0,165000,6
N/e1w/4kywUA8ciJ0+z5vg==,3,2.0,1.0,47.0,47.0,190000,6
OeTowhX3WIZolc2Ir/PmnA==,37,1.0,1.0,38.0,35.0,119000,6
Ih1Ipllqszx/OxIwz9Vrmg==,19,1.0,1.0,28.0,28.0,70000,6
xuzyqYu9sVSeerLR1McJcA==,19,1.0,1.0,32.0,32.0,62000,6
rGn1KcCkJ+BonuwIdBHewQ==,15,2.0,1.0,32.0,32.0,89000,6
qCEN1pn8FaDyZJUNAGZwew==,15,2.0,1.0,39.0,36.0,89000,6
X5qHMd+yDwLppO6pBky9uQ==,15,2.0,1.0,39.0,36.0,106500,6
uzFOkkQnjc9tbf/FLVAJ2w==,15,2.0,1.0,50.0,44.0,113000,6
G5Z3ExEaAgDMrz7bHr8o+g==,15,2.0,2.0,47.0,43.0,130000,6
/BsOMFULB71CWQdrgT9wkw==,15,1.0,1.0,38.0,35.0,99000,6
wIaqNKPyLJdU8giT3X19kg==,15,2.0,1.0,47.0,42.0,130000,6
kRHfbvghqMQBqma/o/gWRw==,15,2.0,1.0,66.0,58.0,190000,6
fGfDwFPba7kLoyvvofqa0A==,15,2.0,1.0,34.0,34.0,105000,6
qj3IGqJO3GYhFhG3rBqvWw==,15,2.0,1.0,34.0,34.0,105000,6
HMp8bQ3bVDcDxPSXDKEwiA==,15,2.0,1.0,46.0,43.0,98000,6
++1HN9s1imztN8ftPCt3LA==,15,2.0,2.0,48.0,44.0,185000,6
pmxiPjwZ1dccoZJMeU1lmA==,15,1.0,1.0,42.0,38.0,117000,6
L/pIFpTGOy8LrN+ZqC/FAg==,43,2.0,1.0,47.0,42.0,139500,6
/r+7vFIkWuxwmwFpx3Ye+g==,43,2.0,1.0,45.0,40.0,145000,6
qgMGPQgQQQD5cM3SpyXs3w==,43,2.0,1.0,40.0,40.0,98000,6
C1TiZkDfQkJbVROxiLGJ+Q==,4,2.0,2.0,66.0,51.0,165000,6
Bkj5hOh9u+K5pJuKcsoxog==,4,2.0,1.0,50.0,45.0,160000,6
iT1mgpql7a7u57Ur5/yk8A==,4,2.0,1.0,50.0,47.0,169000,6
+VuaPWktK7v73TJHHTtp2A==,4,2.0,1.0,50.0,38.0,159000,6
K0JQMocEktLePHAZz+Gnmg==,4,1.0,1.0,37.0,34.0,81000,6
7iQcrdJdZKc1dPrH9+NSrg==,26,2.0,1.0,38.0,38.0,75000,6
MdxXf0/ZuGk4wp+P+/JWXA==,39,2.0,1.0,50.0,40.0,155000,6
PDrNfOTrQq3MER8cETfWXg==,33,2.0,1.0,45.0,42.0,138000,6
K1tGVjdByzr9q3pqROYrGg==,20,1.0,1.0,42.0,35.0,86000,6
AyoA+c7X7m2rI+2Lz1wDsQ==,20,2.0,1.0,50.0,43.0,119900,6
C93mctdqadabBGlaJUEckw==,8,3.0,2.0,200.0,150.0,580000,2
8AUJ1w24b7aSHEJMfSoSyg==,13,3.0,2.0,66.0,66.0,150000,2
oSx6pJCK6F4WPB5zSE/kCQ==,22,3.0,2.0,125.0,100.0,230000,2
ivEKhBB/x6IgzjD3hJzMwA==,15,3.0,1.0,81.0,81.0,180000,2
sxLKEFZI8A8X31lNLhYGkg==,51,3.0,1.0,100.0,100.0,146000,2
CsnxpQ5+1ONZDpthT6E5Qw==,51,3.0,1.0,70.0,70.0,90000,2
plprxi4gO8SljSzzkCNxBQ==,51,3.0,2.0,170.0,170.0,140000,2
60i/imqcFoEqUwAIRSZ0TA==,34,3.0,1.0,56.0,56.0,148000,3
XGC8eijdM75um8AG4T3ecg==,22,3.0,1.0,56.0,56.0,148000,3
EfhCFemjnkT9x+xgOk19NA==,42,4.0,1.0,210.0,300.0,230000,3
q3N8uCvubD3gtxSNIFpGfw==,15,3.0,1.0,56.0,56.0,148000,3
ymWP6R5kW4SryIb3JZiGZg==,51,3.4999285415437567,1.0,120.0,80.0,145000,3
VdNBZvhlW+6OafOwwQLxIw==,51,3.500102830756082,1.0,110.0,110.0,185000,3
NZyEA+0EIoFjC/VZzoAlpg==,41,3.0,1.0,262.0,117.0,260000,3
oU8OsyqkNu0iE2GGVf4GQA==,41,3.5015863427651275,1.0,168.79030072601836,120.0,120000,3
d0jLc4nuHy+G1eiAoHayaQ==,45,3.0,1.0,61.0,57.0,125000,6
R6PmgDgtrZsXt35Bf4X61Q==,12,3.0,3.0,94.0,73.0,176000,6
BwdBkPp0/KERKSyMbW8RGw==,12,3.0,3.0,83.0,73.0,180000,6
a5KR1dWUqg7RBcvbwh7sqg==,12,3.0,2.0,97.0,87.0,250000,6
GZg19iU/2pDGuR2Ko/uE0A==,12,3.0,1.0,64.0,61.0,135000,6
GuOVv+ASErXJn8w1WncyFQ==,1,3.0,2.0,69.0,63.0,180000,6
isv6NbqOonY12CwU9UEEhw==,1,3.0,1.0,83.0,83.0,175000,6
LhXhVzC0RzixMJz2XrpGJw==,1,3.0,1.0,56.0,56.0,145000,6
DZe2NFD7SM4acWrfc3iojQ==,1,3.0,2.0,73.0,65.0,195000,6
gKokadQcl84Ap4oYwZeBUg==,1,3.0,1.0,57.0,57.0,145000,6
Nx79+X78LIRj/+AN2gXItA==,1,3.0,1.0,78.0,66.0,135000,6
9eEth31bqHcBRUCR3mKerg==,1,3.0,2.0,132.0,63.0,240000,6
Cp2c3iCLlo4kt0sixi4tpQ==,1,3.0,1.0,70.0,60.0,220000,6
RAGYO4Ce0RgbKO2w/GRAeQ==,8,3.0,2.0,110.0,110.0,500000,6
pOamYdx+doMeZN+hYwf4Yw==,8,3.0,2.0,110.0,60.0,350000,6
lH9B7tPJfiEWwOq4AAiVsg==,8,3.0,2.0,70.0,66.0,285000,6
Dyuuy/Rw9d0biAiBbBSbPA==,8,3.0,2.0,77.0,73.0,198000,6
SkEkU/8iKg+6W4f0QtnF0A==,8,3.0,1.0,66.0,58.0,219000,6
pbR8XeIOogk/Yie4EbFEag==,8,3.0,1.0,70.0,60.0,220000,6
Y+zTWutGJUUEXeKYxH5h5A==,8,3.0,1.0,72.0,65.0,320000,6
fgEkB1XySBtyr1b7zlmkmw==,8,3.0,1.0,60.0,60.0,250000,6
V0oYom1x3c2HxDxNvqoH+g==,8,3.0,2.0,93.0,87.0,385000,6
NQ/uPyQBtzfs0gr597eSRQ==,8,4.0,3.0,159.0,98.0,539000,6
H1swbL2iCBlmFDpGPKtz2g==,8,3.0,2.0,184.0,100.0,295000,6
qjqJtKtC58t32ODFhWLSpw==,8,3.0,2.0,93.0,87.0,385000,6
cplUZZmpDM/0zwphXSmXjA==,8,3.0,1.0,64.0,61.0,145000,6
77TFq2dTvTfrLU3hiTU3VQ==,9,3.0,3.0,105.0,96.0,470000,6
IMujYsAuWc4OHft5SXFP0Q==,9,3.0,2.0,93.0,73.0,280000,6
9k2pOB2QG4FYfhXi3yg4ug==,9,3.0,3.0,93.0,90.0,395000,6
PDZo+Nl8Ej4ZL9B+zGtU6A==,9,3.0,1.0,61.0,53.0,220000,6
UP2s5aBMZ/IW4IGxJ7MwsA==,9,3.0,2.0,77.0,73.0,198000,6
2J2cb0HFcqi7LHtpJIbQYw==,9,3.0,2.0,97.0,72.0,299000,6
f7AbeSZbIlwRLyCaV6yvfw==,9,3.0,2.0,101.0,92.0,295000,6
qFPtNgdxwZGf9ElODv8mGA==,9,3.0,1.0,70.0,62.0,245000,6
rnUx3K4Np6eEWBc4+7DNLg==,9,3.0,1.0,76.0,57.0,220000,6
06vBo920Nt/VK1rvU4+Tug==,28,3.0,1.0,70.0,65.0,110000,6
bfU/+6iex2zS/E0q3V+y2A==,34,3.0,1.0,85.0,77.0,135000,6
6Gu7DEunavYkXAjg046l/A==,34,3.0,1.0,56.0,56.0,148000,6
lKMk8qVppi5iyElcRWCwcg==,34,3.0,1.0,68.0,60.0,98000,6
ddT+UpCQULei+Snj+xo5dQ==,2,4.0,1.0,122.0,88.0,260000,6
K89WBzwaRjuGRtX5WOEYgQ==,2,3.0,1.0,116.0,116.0,375000,6
B+BiArnNuNfBW3T0djoUgw==,2,3.0,2.0,65.0,65.0,192000,6
PtxC2qK498tDflqSlnFBLg==,2,3.0,2.0,80.0,75.0,280000,6
r0RQN+BH2ia6KbA+s71ceg==,29,3.0,1.0,68.0,64.0,214000,6
rNZtOWRIwClD56ah6ya4RQ==,13,3.0,1.0,60.0,60.0,110000,6
axLIhjq9qTFPZmZsOTMSgQ==,22,3.0,2.0,57.0,57.0,105000,6
U0g+9QlEnIufPRZFuf9b9Q==,22,3.0,1.0,56.0,56.0,148000,6
bnELKZmWTh8a3651c8gYAw==,22,3.499994531012782,2.0,78.0,72.0,195000,6
nCpDAd9j26JEsGUKb8wuvA==,22,3.0,2.0,78.0,72.0,195000,6
7Bp2pORHMx9FP3++voV9cg==,42,3.0,2.0,156.0,60.0,195000,6
oE3/cr5LcgRj1vhPrhZtIg==,18,3.0,2.0,83.0,77.0,169000,6
dDns5LM6DEREdQxmi71NXQ==,24,3.0,1.0,105.0,102.0,215000,6
J2IYVrVEIBsyvv6OntetPw==,24,3.0,1.0,90.0,86.0,205000,6
KLUceJXK7qeOxwdVzJ1FYg==,24,3.0,1.0,96.0,89.0,232000,6
C84un7RpjUzejlL6VH+7Dw==,30,3.0,2.0,110.0,60.0,350000,6
O9UO+Sqb9F09fzlhNOpmnA==,54,3.0,1.0,60.0,60.0,162500,6
3KKV92OMyWoNWVKmfeMJTg==,3,3.0,2.0,85.0,80.0,193000,6
fFQy8jHnNOzj2mW4DI7K6w==,3,3.0,2.0,73.0,73.0,240000,6
pq8YFphXHTymyiobQFsGXA==,3,3.0,1.0,70.0,60.0,220000,6
KINaOtQLjyGHb1jXZ5wCFA==,3,3.0,1.0,60.0,60.0,250000,6
pGqylULfT2lQ4ZRRUIltLg==,15,3.0,2.0,64.0,61.0,169000,6
GX5LDRCadGjgXy86jFvjIg==,15,3.0,1.0,130.0,80.0,350000,6
EeglWrgxRyBmbPGsGRWnrA==,15,3.0,1.0,48.0,48.0,175000,6
SDbNaAUOmGyHo1Vq0uZwCw==,15,3.0,1.0,50.0,50.0,160000,6
O7rPOYzKOC/Uq6tWy+RQfQ==,15,3.0,2.0,140.0,130.0,340000,6
8Jklga45sX3w+wI1ZjYZcg==,15,3.0,2.0,132.0,63.0,240000,6
rejstBIpuQeBt1VJd5wrBg==,15,3.0,1.0,63.0,56.0,189000,6
1hfzEpuXfK7RxsYc4++y+A==,15,3.0,1.0,57.0,57.0,145000,6
kB9+t+5/EwV71j+sHifWaA==,15,3.0,1.0,62.0,58.0,180000,6
DGTU+kZzb0EG++812pL9cw==,15,3.0,2.0,75.0,64.0,248000,6
05l6Hsm6vHTlJZW2wlLCtw==,15,3.0,2.0,73.0,65.0,195000,6
x1qUXlHtMC23dTkDg+y2Tg==,15,3.0,1.0,56.0,56.0,148000,6
u8gfvSEPKf61YgXa6BBghg==,55,3.0,1.0,65.0,65.0,62000,6
u3fcNAqikgJviZgoASIXjA==,4,3.0,1.0,136.0,49.0,155000,6
Rbk9vDlACdaL77VMUntSSQ==,4,3.0,2.0,80.0,75.0,295000,6
rCT3DTSkEoWU4Ti4Q6OMxg==,4,3.0,2.0,76.0,70.0,167000,6
zxJTjfG0ScWaT+xLzUaIaw==,26,3.0,1.0,52.0,52.0,63000,6
/KxVDe0Zd6egxobKUCqCdw==,17,3.0,2.0,78.0,72.0,195000,6
OS/EXrIkCA0s5Gfq80is3Q==,17,3.0,2.0,78.0,72.0,195000,6
p5/CzgrbFn5UxHU3K3O+JQ==,48,4.0,2.0,78.0,72.0,195000,6
ITerMZk5WR6ozKPSFDfAsw==,48,3.0,2.0,78.0,72.0,195000,6
ZNPAhTSB7CIGp3e0UEy0dA==,20,3.0,2.0,91.0,88.0,159000,6
E+ERQAFBPheTWBNn52rdHw==,47,4.0,2.0,127.0,114.0,140000,2
h0/goLLsZ2XfAbQlibefSQ==,8,4.0,1.0,77.0,77.0,239000,2
FTK5oXMhD7NXCEUKvMBTGQ==,13,4.0,1.0,65.0,65.0,105000,2
P7UUFATQvc+RzdjU0TvGlQ==,42,4.0,1.0,105.0,105.0,147000,2
tV1eGdvEtC59C04RwkDSqQ==,49,4.0,2.0,114.0,95.0,255000,2
TUza6iCLU24AL7+eOleC/A==,31,4.0,2.0,185.0,165.0,390000,2
3FrcCdohp3KDOqbjHkdpnw==,15,5.0,2.0,286.0,286.0,398000,2
TTCXf8eArdZiU3mG44EmjQ==,51,4.0,2.0,80.0,80.0,123000,2
N2POvQAK0BuLGzraWiY6Kg==,4,4.0,2.0,116.0,94.0,249000,2
UZdSfhFfMj5yjOkQqwnUpQ==,4,4.0,2.0,185.0,165.0,390000,2
zozWUeeL+C5dPqTiPCeeuQ==,1,4.0,2.0,91.0,78.0,249000,3
gTmuxR92EXDI5maKDyOeGA==,28,5.0,2.0,260.0,180.0,275000,3
z0s0h1f7FwxLtn3G98PgbQ==,42,4.595847944018495,2.0,260.0,210.0,295000,3
Y1Za9zWqcNIEemB59xkerw==,42,3.5072196415942303,2.0,170.2887856637692,210.0,330000,3
ixi8g8efJNtQXcucPuiBlw==,42,3.4989284860285865,1.0,147.55036115665644,200.0,185000,3
4oo1fevWTDFGh3uwkQDP+g==,49,3.0,2.0,114.0,95.0,255000,3
F8X+2IlWvHlHc61WCWNRCg==,31,5.0,2.0,185.0,165.0,390000,3
h1gmoKMh8BtftsvCoh6DWQ==,51,4.0,2.0,284.25978558516545,350.0,310000,3
Q1xMrAab7J4Vw4kXfCvKnw==,51,4.999904639647889,2.0,239.9923711718312,140.0,210000,3
QKnLAfV6zJuwKYOzYkPPYg==,51,4.999958055552353,2.0,239.9966444441883,160.0,188000,3
wjVbdUnN5RjxRr6r0t3NqA==,51,3.5005167152013072,2.0,201.49844985439609,196.0,280000,3
gG8zo7BjK6lk38sVzEOEKw==,4,5.0,3.0,225.45805280395828,150.0,620000,3
b8O5aRpRghbmiGaXlYTxZg==,39,2.500144562770901,2.0,114.0,95.0,255000,3
tcAZKnQjE3LdKjJACpShCw==,39,3.9973990461159215,1.0,150.0,119.0,279000,3
8lWX+puubAV6d97s2Nrl0A==,12,4.0,3.0,98.0,92.0,320000,6
HUyyHplhTzIeRFeYg/b7Gg==,12,4.0,3.0,128.0,117.0,585000,6
QnAyvI9BVGk6GESExCDRrw==,12,4.0,4.0,196.0,168.0,490000,6
9t0HkmZWy7QLaVdZzKuvSw==,12,4.0,4.0,177.0,120.0,435000,6
bCWgpQtveDD79ShH+Pa9tg==,12,4.0,4.0,177.0,150.0,495000,6
wNGXKl4thTPMWyHw9AEkvw==,12,4.0,4.0,187.0,168.0,545000,6
AiTsrh/XN96SjvJUB0sHbA==,21,4.0,2.0,78.0,78.0,210000,6
PyWGm94K6V6rmLEyZ65EgA==,21,4.0,3.0,165.0,145.0,649000,6
J4LKF64kr66/Ts4XOzOEtg==,21,4.0,3.0,165.0,145.0,679000,6
LDHYA0albCezYSKig+IXlQ==,0,5.0,2.0,102.0,88.0,245000,6
nWcVRhKdp5TIRKuAMQw/qQ==,1,4.0,1.0,104.0,92.0,261000,6
3Qe36eIXFQEvjYE7YFTyzA==,1,4.0,2.0,90.0,80.0,229000,6
d02BTHrrBsQzbReBwplWUw==,1,4.0,2.0,87.0,78.0,214000,6
NyqJzwhId3LI8Uib9XoXZA==,1,4.0,2.0,90.0,80.0,229000,6
i5cEfALc6DGhKUknJcc7yw==,1,4.0,2.0,91.0,78.0,249000,6
wYIP4sw+blAhU/D+E2kfzg==,1,4.0,1.0,104.0,92.0,261000,6
S3C8UnDoOc+1XXdVtVX5Ew==,47,4.0,2.000063269661329,90.0,87.0,270000,6
vUytU68x21rEi9F2/z6Ong==,47,4.0,3.0,226.0,95.0,350000,6
ZI+Xzfix4rn1Ok6EVKYzyA==,8,3.0,1.0,56.0,51.0,170000,6
38mxmc6FQrXKlUzdypUCAQ==,8,4.0,3.0,99.0,90.0,465000,6
Z9EorZfoY4wqQAc9QuLSaw==,8,4.0,2.0,260.0,135.0,475000,6
rN+At1MYOMYJHXYBCHV8mw==,8,4.0,3.0,236.0,196.0,660000,6
FGsmuQKTz4FV6i38JJ28Gw==,9,4.0,2.0,153.0,122.0,530000,6
dAiVi+4YFAGH5nvhBVNnNg==,9,4.0,2.0,85.0,76.0,240000,6
P0vcAUQTMmEilE1bZKJZ1Q==,9,4.0,1.0,106.0,87.0,298000,6
PTLfudv2Gq9+pgdp+3Lceg==,9,4.0,2.0,78.0,78.0,225000,6
XhuMz9NrIHAACUwZVYc2Bw==,9,4.0,2.0,135.0,130.0,549000,6
DRtJkZem5XCI+GRwdmC6Hg==,9,4.0,3.0,167.0,135.0,610000,6
BT/B6SyjaRISgPA4fIHTzw==,9,4.0,3.0,164.0,131.0,450000,6
F1FLMEmg8OB3BDp47UfEgA==,9,4.0,2.0,105.0,102.0,280000,6
wwZ1TLgQGV9L45WWNvfnaw==,28,4.0,1.0,75.0,70.0,137000,6
KtHqA/HJmbhduQfe0oYtaA==,2,4.0,3.0,168.0,147.0,335000,6
zDvNopIoezPxcjv/x6fMZA==,2,4.0,2.0,169.0,114.0,550000,6
x5ACK6B+tmLjzYQMTPnzew==,22,4.0,3.0,111.0,105.0,275000,6
ErLh9YgxtM7qFEdgXEIsHw==,22,4.0,1.0,100.0,91.0,322000,6
dqsLUvuRdVBeoqID1OhGrA==,3,4.0,2.0,260.0,135.0,475000,6
FLt1TRZksBiFezytSZOCfw==,3,5.0,2.0,102.0,88.0,245000,6
cMs02elL9O3JgrXZem0Uag==,3,4.0,2.0,291.0,169.0,780000,6
IWk1Mgvvgi1QGbnXjMIE0A==,19,4.0,1.0,124.0,120.0,219000,6
In4vaoQ/wMPJVoSlVo9rMQ==,4,4.0,3.0,167.0,135.0,575000,6
kgq2rENtJ/RmsISgqq7ddw==,4,4.0,3.0,167.0,135.0,610000,6
dqyXrYYEeqNZtsdrp9g7EA==,4,4.0,3.0,137.0,105.0,360000,6
RnMOaAlL/DONNf4b2l8+6w==,4,4.0,3.0,167.0,135.0,575000,6
DiORy4qP2b9oClqX40XHTw==,1,5.0,2.0,143.0,79.0,265000,2
n0Q9ZXiRjFKy5tsFf9CwSQ==,8,5.0,2.0,143.0,79.0,265000,2
I9K5U59vRQGiIyLfPofYXw==,8,4.000016267359893,1.0,95.0,79.0,215000,2
0xLvx2CbYNxrBlIdTO3Bvg==,50,5.510117920764837,4.0,520.0,410.0,690000,3
SWfGf9vqXBeagNN7bu3Qxw==,50,7.471921760266072,5.0,440.0,340.0,750000,3
mjAlcIqgYVt83l3K/kePlA==,9,6.1788401804558895,5.0,440.0,340.0,750000,3
