age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,7,0,2,0,1,0,0,6,0,500,2,999,0,0,10,18,20,303,11,no
38,2,0,3,0,0,0,1,2,4,20,1,999,0,0,10,14,9,306,11,no
31,2,0,2,0,1,0,1,0,2,469,3,999,0,0,9,19,10,286,9,no
37,2,2,2,0,0,0,1,7,2,313,1,999,0,0,1,16,16,296,10,yes
37,5,0,5,0,0,0,0,6,4,728,6,999,0,0,10,18,20,300,11,no
34,0,0,4,0,1,0,1,1,4,176,1,999,0,0,10,24,18,310,11,no
32,0,0,0,0,1,0,0,0,0,206,2,999,0,0,5,9,22,209,7,no
54,0,0,0,0,1,0,1,0,2,452,2,999,0,0,9,19,10,288,9,no
37,9,0,1,0,0,1,1,0,4,331,2,999,0,0,9,19,10,284,9,no
36,0,0,2,0,1,0,1,1,2,626,5,999,0,0,10,24,18,305,11,no
43,1,0,3,0,1,0,0,2,0,75,1,999,0,0,6,1,4,116,6,no
42,6,0,0,0,0,1,1,0,4,76,2,999,0,0,9,19,10,286,9,no
26,5,0,5,0,1,0,1,0,1,205,3,999,0,0,9,19,10,286,9,no
34,9,0,2,0,0,1,0,0,2,17,4,999,1,1,5,9,22,212,7,no
42,0,0,2,0,1,0,1,1,2,257,2,999,0,0,10,24,18,305,11,no
42,3,0,3,0,1,0,1,0,2,518,2,999,0,0,9,19,10,287,9,no
54,0,0,3,0,1,1,1,0,3,106,4,999,0,0,9,19,10,289,9,no
45,0,0,0,0,0,0,0,2,4,161,2,999,0,0,10,14,9,306,11,no
37,2,0,5,0,1,0,0,5,4,73,4,999,1,1,1,12,19,266,10,no
60,2,0,2,0,1,0,0,7,1,604,1,999,1,1,3,25,24,177,1,yes
53,0,0,0,0,0,0,0,2,3,504,2,999,0,0,10,14,9,311,11,no
57,0,0,1,0,0,0,1,0,0,300,3,999,0,0,9,19,10,286,9,no
49,0,0,1,0,0,0,0,6,2,495,1,999,0,0,10,18,20,306,11,no
50,0,0,1,0,1,0,0,6,3,1183,1,999,0,0,10,18,20,301,11,no
39,0,0,4,0,1,0,1,0,3,124,1,999,0,0,9,19,10,284,9,no
32,3,0,5,0,1,1,1,0,4,65,5,999,0,0,5,9,22,197,7,no
39,5,0,3,0,0,0,1,0,4,407,1,999,0,0,9,19,10,290,9,no
29,5,1,3,0,1,1,1,1,1,585,2,999,0,0,10,24,18,304,11,no
24,4,2,2,0,1,0,1,0,4,377,1,999,0,0,9,19,10,284,9,no
59,0,0,1,0,0,0,1,0,1,424,2,999,0,0,9,19,10,286,9,no
50,1,0,3,0,1,0,0,2,0,139,2,999,0,0,10,14,9,308,11,no
33,5,2,3,0,1,0,0,2,2,690,1,999,0,0,10,14,9,308,11,no
31,0,2,2,0,0,0,0,5,2,180,3,999,0,0,1,12,19,268,10,no
32,2,2,3,0,0,0,0,3,3,83,1,999,0,0,5,11,23,222,7,no
39,1,0,3,0,0,0,0,0,3,141,1,999,0,0,5,9,22,211,7,no
53,1,1,3,0,1,1,0,5,4,368,2,3,1,2,8,5,3,49,4,yes
73,8,0,1,0,1,0,0,8,0,245,5,999,0,0,7,6,5,50,5,no
57,2,2,3,0,1,0,0,6,2,341,4,999,0,0,10,18,20,306,11,no
36,0,0,4,0,0,1,0,0,1,333,2,999,0,0,5,9,22,213,7,no
38,5,0,2,0,1,0,1,1,0,479,4,999,0,0,10,24,18,304,11,no
35,0,1,1,0,0,0,0,6,1,178,1,999,0,0,10,18,20,304,11,no
39,4,0,2,0,1,0,1,1,3,387,1,999,0,0,10,24,18,292,11,no
49,1,0,3,0,1,0,0,6,0,549,3,999,0,0,10,18,20,305,11,no
41,5,2,2,0,0,0,0,2,2,219,3,999,0,0,10,14,9,307,11,no
21,10,2,2,0,1,0,0,2,1,259,1,999,1,1,6,1,4,128,6,no
35,0,0,4,0,0,0,1,6,1,140,1,999,0,0,10,18,20,298,11,no
27,5,2,3,0,0,0,1,0,1,304,2,999,0,0,9,19,10,285,9,no
41,0,1,4,0,0,0,1,0,0,391,2,999,0,0,9,19,10,286,9,no
36,9,0,2,0,0,0,1,1,4,19,11,999,0,0,10,24,18,302,11,no
34,2,2,3,0,1,0,0,2,1,121,3,999,0,0,10,14,9,309,11,no
35,0,0,1,0,0,0,1,0,2,45,1,999,0,0,9,19,10,285,9,no
40,2,0,3,0,0,0,0,6,1,243,1,999,0,0,6,4,6,182,6,yes
33,2,2,3,0,1,0,0,3,4,326,3,999,0,0,5,11,23,220,7,no
41,5,0,5,0,0,0,0,5,0,185,2,999,0,0,3,26,26,178,1,no
40,2,1,3,0,0,1,0,2,2,65,1,999,0,0,10,14,9,310,11,no
51,4,0,5,0,1,0,1,0,0,158,5,999,0,0,9,19,10,287,9,no
29,2,2,3,0,0,0,0,7,0,99,2,999,1,1,8,3,1,62,4,no
57,1,0,3,0,1,0,0,9,4,277,2,6,2,2,3,22,11,127,1,yes
58,1,1,3,0,1,0,1,0,3,415,7,999,0,0,9,19,10,289,9,no
40,2,0,2,0,1,0,1,1,3,89,6,999,0,0,10,24,18,301,11,no
46,0,0,0,0,1,0,1,0,1,426,2,999,0,0,9,19,10,286,9,no
45,0,0,1,0,1,1,1,0,3,160,1,999,0,0,9,19,10,289,9,no
36,1,0,3,0,1,0,0,2,3,112,1,999,0,0,10,14,9,307,11,no
42,2,1,3,0,0,1,0,2,0,159,1,999,0,0,10,14,9,308,11,no
39,2,0,3,0,1,0,0,5,1,123,2,999,0,0,1,12,19,269,10,no
55,2,0,0,0,1,0,0,5,3,209,3,999,0,0,1,12,19,267,10,no
40,2,0,2,0,1,0,0,2,3,477,2,999,0,0,6,1,4,119,6,yes
36,0,0,1,0,0,0,1,0,2,21,21,999,0,0,9,19,10,286,9,no
59,5,1,0,0,0,0,0,6,2,85,13,999,0,0,10,18,20,306,11,no
47,1,0,3,0,0,0,0,6,2,123,1,999,0,0,6,4,6,172,6,no
30,4,0,2,0,0,0,0,6,0,559,4,999,0,0,10,18,20,303,11,no
40,0,0,4,0,1,0,0,5,0,128,1,999,1,1,1,12,19,270,10,no
42,0,0,0,0,1,0,1,0,4,31,1,999,0,0,9,19,10,286,9,no
28,2,0,2,0,0,0,1,0,2,175,1,999,0,0,9,19,10,285,9,no
37,1,0,3,0,1,0,1,1,0,1323,9,999,0,0,10,24,18,303,11,yes
56,2,1,3,0,1,0,0,5,4,149,4,999,0,0,1,12,19,266,10,no
42,5,0,5,0,1,1,1,0,2,96,5,999,0,0,9,19,10,286,9,no
63,8,0,3,0,1,0,1,2,1,280,3,999,0,0,6,1,4,115,6,no
38,7,0,5,0,0,0,0,0,0,583,6,2,4,2,5,17,14,25,3,yes
30,4,0,4,0,1,0,0,5,1,340,2,999,0,0,1,12,19,269,10,no
29,2,0,2,0,1,0,0,0,3,329,1,6,1,2,5,9,22,211,7,no
30,0,0,0,0,0,0,1,0,4,198,1,999,0,0,9,19,10,284,9,no
32,2,2,3,0,0,0,0,0,1,85,8,999,0,0,5,9,22,213,7,no
42,2,1,3,0,1,0,1,0,2,232,1,999,0,0,9,19,10,285,9,no
34,1,0,4,0,0,0,1,0,4,181,16,999,0,0,9,19,10,286,9,no
30,2,2,2,0,0,0,1,6,4,105,1,999,0,0,10,18,20,302,11,no
34,5,0,5,0,0,0,0,5,2,82,1,999,0,0,1,12,19,268,10,no
60,2,0,3,0,1,0,0,6,4,316,1,6,2,2,4,23,15,116,2,yes
35,7,0,0,0,0,0,1,2,2,17,1,999,0,0,4,20,12,133,2,no
46,9,0,1,0,1,0,1,0,1,788,3,999,0,0,9,19,10,285,9,no
45,0,1,0,0,1,0,0,5,0,220,4,999,1,1,1,12,19,270,10,no
32,5,2,2,0,1,0,0,2,1,106,5,999,0,0,10,14,9,308,11,no
60,8,0,2,0,1,0,0,2,2,590,2,999,0,0,10,14,9,307,11,no
38,2,2,3,0,0,0,0,5,2,305,1,999,1,1,1,12,19,268,10,no
34,1,0,3,0,0,1,0,3,0,107,1,999,0,0,5,11,23,220,7,yes
34,0,2,2,0,1,1,1,0,2,256,3,999,0,0,9,19,10,285,9,no
58,4,0,2,0,1,0,0,6,4,134,1,999,0,0,10,18,20,305,11,no
32,2,2,3,0,1,0,0,5,2,1307,3,999,1,1,1,12,19,268,10,no
38,5,0,3,0,0,0,0,0,3,86,1,999,1,1,5,9,22,211,7,no
37,0,2,0,0,1,0,1,0,2,210,1,999,0,0,9,19,10,286,9,no
34,4,2,2,0,1,0,0,5,2,155,1,999,1,1,1,12,19,268,10,no
34,2,0,3,0,0,0,0,2,3,114,5,999,0,0,10,14,9,305,11,no
51,0,0,1,0,1,0,0,0,2,104,4,999,0,0,5,9,22,206,7,no
42,2,2,3,0,1,0,0,2,1,105,2,999,0,0,10,14,9,309,11,no
41,5,0,3,0,0,1,0,5,4,135,1,999,1,1,1,12,19,266,10,no
32,5,0,1,0,0,0,0,6,4,193,2,999,0,0,10,18,20,306,11,no
44,2,0,2,0,1,0,0,6,3,42,3,999,0,0,10,18,20,305,11,no
33,1,0,3,0,0,0,1,0,2,43,1,999,0,0,9,19,10,287,9,no
40,2,2,2,0,0,0,1,0,2,742,3,999,0,0,9,19,10,286,9,no
34,4,0,2,0,1,0,1,1,4,82,3,999,0,0,10,24,18,310,11,no
32,0,0,4,0,0,1,0,0,0,101,2,999,0,0,5,9,22,209,7,no
27,5,0,5,0,0,0,0,1,0,492,1,999,0,0,6,10,17,203,6,no
32,5,2,2,0,0,0,0,2,1,129,2,999,0,0,10,14,9,306,11,no
32,2,1,3,0,1,1,1,6,4,137,2,999,0,0,10,18,20,302,11,no
53,1,1,3,0,0,0,0,3,3,297,1,2,1,2,5,11,23,215,7,yes
48,0,0,4,0,1,1,0,6,1,337,1,999,0,0,10,18,20,304,11,no
48,5,0,3,0,1,0,0,2,1,124,2,999,0,0,10,14,9,308,11,no
48,7,2,5,0,0,0,0,0,2,606,3,999,0,0,5,9,22,212,7,no
33,4,0,5,0,0,0,0,0,1,44,1,999,0,0,5,9,22,213,7,no
32,5,0,5,0,0,0,0,2,2,44,1,3,1,2,6,1,4,123,6,no
27,0,0,0,0,0,1,1,0,1,274,2,999,0,0,9,19,10,285,9,no
49,2,1,3,0,1,0,1,1,3,487,1,999,0,0,10,24,18,292,11,no
30,0,0,1,0,1,0,0,5,2,209,3,999,0,0,1,12,19,268,10,no
54,0,1,1,0,1,0,0,0,0,152,2,10,1,2,5,9,22,209,7,no
44,2,0,2,0,1,0,0,2,0,126,1,999,0,0,10,14,9,308,11,no
46,6,0,0,0,0,0,0,1,1,236,2,999,0,0,6,10,17,201,6,yes
38,2,0,3,0,0,0,0,2,0,1070,1,999,0,0,10,14,9,308,11,yes
30,2,2,3,0,1,0,0,2,0,123,4,999,0,0,10,14,9,306,11,no
51,0,0,5,0,1,1,1,0,1,771,2,999,0,0,9,19,10,285,9,no
59,0,0,4,0,0,0,1,1,4,127,1,999,0,0,10,24,18,310,11,no
45,6,2,5,0,1,0,0,5,1,191,2,999,0,0,1,12,19,269,10,no
36,5,1,5,0,0,1,0,2,2,81,1,999,0,0,10,14,9,310,11,no
56,8,1,2,0,0,0,0,6,2,173,4,999,0,0,10,18,20,306,11,no
44,2,0,2,0,0,0,1,6,2,195,3,999,0,0,10,18,20,306,11,no
50,0,1,0,0,1,0,0,0,4,262,3,999,0,0,5,9,22,210,7,no
41,0,0,2,0,1,1,1,1,4,320,1,999,0,0,10,24,18,310,11,no
58,8,0,3,0,0,0,0,0,0,45,1,999,0,0,5,9,22,214,7,no
37,5,2,5,0,1,0,0,6,2,482,1,999,0,0,10,18,20,305,11,no
53,4,0,2,0,1,1,0,6,2,159,2,999,0,0,10,18,20,306,11,no
44,2,0,2,0,0,0,0,0,2,346,1,999,0,0,5,9,22,212,7,no
45,2,1,0,0,1,0,0,0,3,270,3,999,0,0,5,9,22,211,7,no
29,2,2,2,0,1,0,0,0,3,14,7,999,0,0,5,9,22,203,7,no
30,5,0,2,0,1,0,0,2,1,142,1,999,0,0,10,14,9,306,11,no
49,5,0,5,0,0,0,0,6,3,92,1,999,0,0,10,18,20,305,11,no
25,0,2,0,0,1,0,1,6,2,173,4,999,0,0,10,18,20,306,11,no
54,5,0,3,0,0,0,0,2,2,78,1,999,0,0,10,14,9,308,11,no
38,0,0,5,0,0,0,1,0,2,143,2,999,0,0,9,19,10,287,9,no
32,2,2,3,0,1,0,0,6,4,306,2,999,0,0,10,18,20,306,11,no
32,2,2,3,0,0,0,1,6,4,123,4,999,0,0,6,4,6,166,6,no
31,0,2,2,0,1,0,1,1,4,672,2,999,0,0,10,24,18,310,11,no
33,0,0,0,0,0,0,1,0,2,76,2,999,0,0,9,19,10,288,9,no
47,0,0,1,0,1,0,0,2,3,82,1,999,0,0,10,14,9,311,11,no
60,8,0,1,0,0,1,0,2,0,115,3,999,0,0,10,14,9,308,11,no
37,0,0,0,0,0,0,1,0,2,260,1,999,0,0,9,19,10,288,9,no
41,1,0,3,0,1,1,0,0,3,35,1,999,0,0,5,9,22,211,7,no
34,0,0,4,0,1,0,1,1,4,651,1,999,0,0,10,24,18,310,11,no
40,2,2,2,0,0,1,1,1,4,10,13,999,0,0,10,24,18,302,11,no
51,5,0,4,0,0,1,1,0,4,168,1,999,0,0,9,19,10,286,9,no
34,5,1,5,0,0,0,1,0,2,175,1,999,0,0,5,9,22,212,7,no
35,0,0,0,0,1,0,1,1,4,76,12,999,0,0,10,24,18,302,11,no
52,5,2,1,0,0,0,0,5,2,208,1,999,0,0,1,12,19,268,10,no
37,0,0,0,0,0,1,0,6,2,184,3,999,0,0,10,18,20,306,11,no
52,8,0,3,0,0,0,1,5,3,188,2,999,0,0,1,12,19,267,10,no
33,2,0,3,0,0,0,0,2,0,702,1,999,0,0,10,14,9,306,11,no
59,8,0,1,0,0,1,0,2,4,79,1,999,0,0,10,14,9,307,11,no
50,3,0,0,0,1,0,0,6,4,411,3,999,0,0,10,18,20,300,11,no
35,5,0,3,0,0,0,0,5,3,92,1,999,0,0,1,12,19,267,10,no
61,8,0,0,0,1,1,0,4,1,125,2,999,0,0,5,8,25,237,7,no
79,8,0,1,0,1,1,0,5,1,301,2,3,1,2,8,5,3,48,4,yes
38,3,0,0,0,1,0,0,2,4,1329,1,999,0,0,10,14,9,307,11,yes
26,4,2,3,0,0,0,1,0,1,139,4,999,0,0,5,9,22,208,7,no
57,3,0,3,0,1,1,0,2,0,131,2,999,0,0,10,14,9,308,11,no
33,2,0,2,0,0,0,1,1,0,111,3,999,0,0,10,24,18,291,11,no
33,5,0,2,0,1,0,0,2,3,152,4,999,0,0,10,14,9,307,11,no
55,8,1,4,0,1,0,1,1,0,228,2,999,0,0,10,24,18,291,11,no
60,2,1,2,0,0,0,0,6,4,144,1,999,0,0,10,18,20,300,11,no
34,2,0,3,0,1,0,0,0,4,190,1,999,0,0,5,9,22,199,7,no
39,1,0,3,0,0,0,0,3,0,305,2,999,1,1,5,11,23,220,7,no
50,2,0,3,0,0,0,0,5,0,91,2,999,0,0,8,5,3,55,4,no
55,0,0,1,0,0,0,1,0,0,385,1,999,0,0,9,19,10,287,9,no
47,1,0,3,0,1,0,0,3,0,51,3,999,0,0,5,11,23,220,7,no
29,2,2,0,0,1,0,0,0,0,177,4,999,1,1,5,9,22,209,7,no
45,7,0,3,0,0,0,1,5,2,278,7,999,0,0,1,12,19,268,10,no
57,8,0,4,0,0,0,0,0,3,189,1,6,2,2,5,9,22,211,7,no
51,7,0,5,0,1,0,0,0,0,59,1,999,0,0,5,9,22,209,7,no
38,0,0,0,0,1,0,1,1,2,359,2,999,0,0,10,24,18,305,11,no
33,6,2,3,0,0,1,0,2,3,201,1,999,0,0,10,14,9,305,11,no
32,2,2,2,0,1,0,0,6,3,98,3,999,0,0,10,18,20,301,11,no
44,2,0,3,0,0,0,0,1,4,133,1,999,0,0,6,10,17,204,6,no
36,2,0,2,0,0,0,1,0,2,61,2,999,0,0,9,19,10,286,9,no
30,2,2,3,0,1,0,0,5,1,55,1,999,0,0,1,12,19,269,10,no
44,2,0,2,0,0,0,0,6,0,242,1,999,0,0,10,18,20,303,11,no
57,2,2,1,0,1,0,0,6,4,137,7,999,0,0,10,18,20,305,11,no
39,5,2,5,0,1,0,0,0,2,174,1,999,1,1,5,9,22,212,7,no
29,4,2,2,0,0,0,0,6,0,113,4,999,0,0,10,18,20,303,11,no
43,0,0,1,0,0,1,0,0,1,279,1,999,1,1,5,9,22,208,7,no
41,0,1,1,0,0,0,1,6,1,351,11,999,0,0,10,18,20,304,11,no
50,2,0,4,0,1,0,1,0,4,66,4,999,0,0,9,19,10,290,9,no
37,7,0,3,0,0,0,0,5,0,151,2,999,1,1,1,12,19,270,10,no
55,7,1,3,0,1,0,0,0,4,133,8,999,0,0,5,9,22,210,7,no
24,2,2,3,0,1,0,0,0,0,220,1,999,1,1,5,9,22,196,7,no
52,5,0,3,0,0,0,1,7,2,6,1,999,1,1,3,25,24,161,1,no
29,2,2,2,0,0,1,0,3,3,123,3,9,1,2,5,11,23,222,7,no
34,0,0,1,0,1,0,0,0,2,232,6,999,0,0,5,9,22,212,7,no
44,2,2,3,0,1,1,1,1,1,143,1,999,0,0,10,24,18,290,11,no
35,5,0,5,0,0,0,0,6,3,570,3,999,0,0,10,18,20,311,11,no
29,8,2,1,0,1,0,0,6,0,314,7,999,0,0,10,18,20,303,11,no
43,1,0,3,0,1,1,1,0,0,213,3,999,0,0,9,19,10,286,9,no
35,0,0,0,0,1,1,1,0,3,220,1,999,0,0,9,19,10,284,9,no
36,2,0,3,0,0,0,0,2,2,155,11,999,0,0,10,14,9,307,11,no
25,5,2,5,0,0,0,0,6,3,234,1,999,0,0,10,18,20,306,11,no
44,0,0,1,0,0,0,0,6,2,214,1,999,0,0,10,18,20,300,11,no
50,0,0,5,0,1,0,0,5,3,600,3,999,1,1,1,12,19,267,10,no
45,6,0,3,0,0,0,0,6,0,122,2,999,0,0,10,18,20,305,11,no
45,4,0,2,0,0,0,0,3,0,184,2,999,1,1,5,11,23,220,7,no
33,5,0,5,0,1,0,1,1,0,220,4,999,0,0,10,24,18,304,11,no
49,5,1,2,0,1,0,0,6,3,124,1,999,0,0,10,18,20,301,11,no
48,5,0,5,0,1,0,1,0,3,145,4,999,0,0,9,19,10,289,9,no
42,0,2,1,0,0,0,0,5,3,269,1,999,0,0,1,12,19,267,10,no
36,0,2,2,0,1,1,1,0,0,389,1,999,0,0,9,19,10,286,9,no
30,5,0,5,0,0,0,1,6,3,501,2,999,0,0,10,18,20,309,11,no
55,3,0,1,0,0,1,1,1,3,278,1,999,0,0,10,24,18,301,11,no
29,2,2,5,0,0,0,0,0,1,78,5,999,0,0,5,9,22,208,7,no
43,5,2,5,0,0,0,0,6,2,574,1,999,0,0,10,18,20,300,11,no
28,2,2,2,0,0,0,1,4,4,515,1,999,0,0,5,8,25,234,7,yes
51,0,0,4,0,0,0,1,0,1,155,2,999,0,0,5,9,22,208,7,no
57,1,0,5,0,0,0,0,5,3,224,2,999,1,1,1,12,19,267,10,no
33,5,0,2,0,1,0,1,0,1,168,1,999,0,0,9,19,10,285,9,no
38,0,0,2,0,1,0,0,6,1,165,1,999,0,0,10,18,20,305,11,no
54,8,1,1,0,0,0,1,0,3,77,3,999,0,0,9,19,10,289,9,no
29,4,1,2,0,0,0,0,0,4,323,1,999,0,0,5,9,22,210,7,no
32,0,0,4,0,0,1,1,0,2,93,11,999,0,0,9,19,10,288,9,no
50,5,1,0,0,1,1,1,0,3,48,5,999,0,0,9,19,10,289,9,no
36,2,1,2,0,1,0,0,5,2,424,1,999,0,0,1,12,19,268,10,no
59,8,0,3,0,1,0,0,2,4,217,3,999,0,0,10,14,9,307,11,no
28,2,2,3,0,0,0,1,1,2,249,5,999,0,0,10,24,18,305,11,no
34,1,0,3,0,0,0,1,0,4,283,3,999,1,1,5,9,22,210,7,no
47,2,0,3,0,0,1,0,8,0,67,5,999,0,0,7,6,5,50,5,no
32,2,0,3,0,0,0,0,2,4,122,2,999,0,0,10,14,9,306,11,no
31,5,2,2,0,1,0,0,0,0,552,2,999,1,1,5,9,22,209,7,no
30,0,2,1,0,1,0,1,0,4,140,1,999,0,0,9,19,10,288,9,no
37,3,1,0,0,0,0,0,3,2,343,2,999,1,1,5,11,23,223,7,no
30,2,0,3,0,1,0,0,3,3,308,1,999,0,0,5,11,23,215,7,no
38,5,2,5,0,0,0,1,0,3,121,1,999,0,0,9,19,10,289,9,no
35,2,0,3,0,1,1,0,9,2,242,2,999,1,1,3,22,11,130,1,no
37,0,2,5,0,0,0,0,3,0,304,1,999,1,1,5,11,23,220,7,no
33,0,2,0,0,1,0,1,0,2,285,2,999,0,0,9,19,10,286,9,no
31,2,0,3,0,1,1,0,2,1,824,1,999,0,0,10,14,9,306,11,no
34,2,0,4,0,0,0,0,0,2,298,2,999,0,0,5,9,22,206,7,no
34,0,0,0,0,1,0,0,0,4,144,4,999,0,0,5,9,22,210,7,no
30,2,2,3,0,1,0,0,5,3,88,2,999,0,0,1,12,19,267,10,no
76,8,0,5,0,0,0,0,1,1,352,1,3,1,2,4,21,13,80,2,yes
40,0,0,4,0,0,0,1,0,0,153,1,999,0,0,9,19,10,287,9,no
28,0,0,4,0,0,0,1,0,0,120,2,999,0,0,9,19,10,286,9,no
36,1,0,3,0,0,1,1,1,0,135,1,999,0,0,10,24,18,303,11,no
31,0,2,2,0,0,0,0,6,3,107,3,999,0,0,10,18,20,311,11,no
32,9,2,0,0,0,0,0,0,0,279,1,999,1,1,5,9,22,209,7,no
45,4,1,2,0,1,0,1,1,2,101,5,999,0,0,10,24,18,302,11,no
35,0,0,4,0,0,1,0,0,3,263,1,999,1,1,5,9,22,203,7,no
47,4,1,2,0,1,0,1,0,2,421,1,999,0,0,9,19,10,285,9,no
42,2,0,2,0,1,0,0,5,0,651,2,999,1,1,1,12,19,270,10,yes
44,5,1,5,0,1,0,1,0,2,445,1,999,0,0,9,19,10,287,9,no
52,1,0,3,0,0,0,0,2,3,175,3,1,3,2,4,20,12,140,2,yes
32,2,0,3,0,1,0,1,1,4,18,9,999,0,0,10,24,18,302,11,no
35,4,1,3,0,0,0,0,0,0,215,1,999,0,0,5,9,22,209,7,no
27,2,2,3,0,1,0,1,0,2,245,2,999,0,0,9,19,10,286,9,no
28,5,0,0,0,0,0,0,6,0,236,2,999,0,0,10,18,20,303,11,no
32,2,2,3,0,1,0,0,2,2,823,1,999,0,0,10,14,9,308,11,yes
53,3,0,3,0,0,0,0,2,3,171,1,999,0,0,10,14,9,305,11,no
29,2,2,3,0,1,0,0,6,2,164,6,999,0,0,10,18,20,300,11,no
45,5,0,3,0,1,0,1,2,3,430,3,999,0,0,10,14,9,311,11,no
32,5,2,5,0,0,1,0,3,0,230,1,999,1,1,5,11,23,220,7,no
32,0,0,0,0,1,0,1,1,2,184,2,999,0,0,10,24,18,302,11,no
46,9,0,1,0,1,0,1,1,4,134,10,999,0,0,10,24,18,302,11,no
42,3,0,3,0,1,0,0,2,4,148,3,999,0,0,10,14,9,309,11,no
36,1,0,3,0,1,0,0,1,1,867,1,3,2,2,4,21,13,66,2,yes
50,1,0,3,0,0,0,0,6,1,98,2,999,0,0,10,18,20,304,11,no
35,2,0,2,0,1,0,0,6,4,213,2,999,0,0,10,18,20,306,11,no
41,9,0,4,0,1,0,0,2,1,56,2,999,0,0,10,14,9,311,11,no
47,0,1,0,0,1,0,1,0,4,1161,3,999,0,0,9,19,10,288,9,no
33,2,0,0,0,0,0,1,0,1,235,1,999,0,0,9,19,10,286,9,no
53,3,0,3,0,0,0,0,5,4,528,1,999,0,0,1,12,19,266,10,yes
36,5,2,5,0,0,0,0,5,3,352,3,999,0,0,1,12,19,267,10,no
40,0,0,0,0,0,0,1,6,1,428,2,999,0,0,10,18,20,298,11,no
33,0,0,0,0,1,1,1,0,3,113,3,999,0,0,5,9,22,203,7,no
73,8,1,1,0,0,0,0,2,1,273,2,999,1,1,4,20,12,143,2,no
29,5,2,0,0,0,0,0,3,0,114,2,999,0,0,5,11,23,220,7,yes
36,5,0,0,0,0,0,0,1,3,390,1,999,0,0,6,10,17,200,6,no
45,9,0,5,0,1,0,1,0,1,188,2,999,0,0,9,19,10,286,9,no
52,2,2,0,0,1,0,1,0,2,264,2,999,0,0,9,19,10,288,9,no
26,7,0,3,0,0,0,1,1,4,168,3,999,0,0,10,24,18,310,11,no
45,2,1,3,0,0,0,0,5,1,140,3,999,1,1,8,5,3,48,4,no
34,4,0,2,0,1,1,1,0,4,659,1,999,0,0,9,19,10,290,9,no
28,6,0,2,0,1,0,1,4,4,341,4,6,1,2,5,13,8,17,3,yes
27,2,2,3,0,0,0,0,1,4,266,2,999,1,1,4,21,13,73,2,yes
52,0,0,4,0,0,0,1,0,2,138,3,999,0,0,9,19,10,288,9,no
34,5,2,3,0,1,0,0,0,1,882,1,999,0,0,5,9,22,208,7,yes
34,0,2,2,0,1,1,1,0,1,160,1,999,0,0,9,19,10,286,9,no
42,2,0,3,0,1,0,0,5,4,455,2,999,0,0,1,12,19,266,10,no
38,6,1,2,0,0,1,0,3,4,715,2,999,1,1,5,11,23,220,7,yes
31,2,2,0,0,1,0,0,6,2,1432,5,999,0,0,10,18,20,300,11,no
58,8,0,1,0,1,0,0,6,0,22,18,999,0,0,10,18,20,305,11,no
27,0,0,0,0,0,0,1,0,1,383,1,999,0,0,9,19,10,285,9,no
25,4,2,0,0,0,0,0,6,2,197,1,999,0,0,10,18,20,306,11,no
44,2,2,3,0,0,0,0,3,4,395,2,999,0,0,5,11,23,220,7,no
49,0,1,1,0,1,0,1,1,2,122,5,999,0,0,10,24,18,302,11,no
41,1,2,0,0,1,0,0,0,1,381,1,999,1,1,5,9,22,213,7,no
32,5,0,5,0,0,0,1,1,1,220,2,999,0,0,10,24,18,290,11,no
41,0,0,4,0,0,0,0,6,1,158,1,999,0,0,10,18,20,305,11,no
58,2,0,2,0,1,0,0,2,2,569,13,999,0,0,10,14,9,307,11,no
37,2,1,2,0,1,0,0,3,4,156,1,999,1,1,5,11,23,220,7,no
29,5,0,3,0,1,0,1,0,4,410,3,999,0,0,9,19,10,288,9,no
47,5,0,5,0,0,0,0,2,2,58,3,999,0,0,10,14,9,307,11,no
37,5,0,3,0,0,0,0,0,3,246,1,2,4,2,5,17,14,24,3,yes
31,2,2,3,0,0,1,0,9,1,194,1,999,0,0,3,22,11,121,1,yes
34,3,2,3,0,1,0,1,3,1,86,6,999,0,0,5,11,23,224,7,no
54,2,0,3,0,0,0,1,1,2,79,10,999,0,0,10,24,18,290,11,no
39,5,1,5,0,1,1,0,0,2,83,2,999,0,0,5,9,22,206,7,no
32,1,2,3,0,1,1,0,4,3,167,1,999,0,0,5,8,25,240,7,yes
40,2,0,2,0,1,0,1,0,4,83,3,999,0,0,9,19,10,284,9,no
28,4,2,2,0,1,0,1,1,1,406,3,999,0,0,10,24,18,304,11,no
39,5,0,1,0,0,1,0,0,4,171,1,999,1,1,5,9,22,197,7,no
31,2,2,2,0,0,0,0,9,4,210,1,999,0,0,8,2,2,87,4,yes
44,0,2,4,0,0,0,1,1,0,67,1,999,0,0,10,24,18,304,11,no
38,2,0,3,0,1,0,1,0,4,124,4,999,0,0,9,19,10,286,9,no
35,1,1,3,0,1,1,0,2,0,123,3,999,0,0,10,14,9,308,11,no
54,1,0,3,0,1,0,0,5,1,53,1,999,1,1,1,12,19,269,10,no
51,4,0,4,0,1,0,1,0,4,1340,1,999,0,0,9,19,10,288,9,yes
51,7,2,4,0,0,0,1,0,0,97,3,999,0,0,9,19,10,286,9,no
34,5,0,3,0,0,0,1,1,2,250,2,999,0,0,10,24,18,305,11,no
